openalex_id	university	title	keep	pdf_url	status	detail
W4386594795	USPN	Collaborative and privacy-preserving workflows on a clinical data warehouse: an example developing natural language processing pipelines to detect medical conditions	yes	https://www.medrxiv.org/content/medrxiv/early/2023/09/11/2023.09.11.23295069.full.pdf	OK	Downloaded: W4386594795.pdf
W4417431751	USPN	A Deep Random Forest Model with Symmetry Analysis for Hyperspectral Image Data Classification Based on Feature Importance	yes	https://www.mdpi.com/2073-8994/17/12/2172/pdf?version=1765973808	FAILED	HTTP 403, Content-Type: text/html
W4393851454	UDCLV	ChatGPT vs. neurologists: a cross-sectional study investigating preference, satisfaction ratings and perceived empathy in responses among people living with multiple sclerosis	yes	https://link.springer.com/content/pdf/10.1007/s00415-024-12328-x.pdf	OK	Downloaded: W4393851454.pdf
W4312553523	UDCLV	Towards Trustworthy Autonomous Systems: Taxonomies and Future Perspectives	yes	https://flore.unifi.it/bitstream/2158/1303990/1/Towards_Trustworthy_Autonomous_Systems_Taxonomies_and_Future_Perspectives.pdf	OK	Downloaded: W4312553523.pdf
W4404926118	UDCLV	eXplainable Artificial Intelligence in Process Engineering: Promises, Facts, and Current Limitations	yes	https://www.mdpi.com/2571-5577/7/6/121/pdf?version=1732971475	FAILED	HTTP 403, Content-Type: text/html
W4410721481	UDCLV	SemFedXAI: A Semantic Framework for Explainable Federated Learning in Healthcare	yes	https://www.mdpi.com/2078-2489/16/6/435/pdf?version=1748156324	FAILED	HTTP 403, Content-Type: text/html
W4412121010	UDCLV	<scp>AI</scp> Revolution in Radiology, Radiation Oncology and Nuclear Medicine: Transforming and Innovating the Radiological Sciences	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1754-9485.13880	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W3003161132	UDCLV	Artificial intelligence: Who is responsible for the diagnosis?	yes	https://link.springer.com/content/pdf/10.1007/s11547-020-01135-9.pdf	OK	Downloaded: W3003161132.pdf
W4404756410	UDCLV	Decoding Schizophrenia: How AI-Enhanced fMRI Unlocks New Pathways for Precision Psychiatry	yes	https://www.mdpi.com/2076-3425/14/12/1196/pdf?version=1732785455	FAILED	HTTP 403, Content-Type: text/html
W4409540874	UDCLV	Radiology AI and sustainability paradox: environmental, economic, and social dimensions	yes	https://insightsimaging.springeropen.com/counter/pdf/10.1186/s13244-025-01962-2	OK	Downloaded: W4409540874.pdf
W4385881824	UDCLV	Prediction Of Chemical Plants Operating Performances: A Machine Learning Approach	yes	http://www.scs-europe.net/dlib/2023/ecms2023acceptedpapers/0575_dis_ecms2023_0084.pdf	OK	Downloaded: W4385881824.pdf
W4386329022	UDCLV	Artificial intelligence ethics in precision oncology: balancing advancements in technology with patient privacy and autonomy	yes	https://www.explorationpub.com/uploads/Article/A1002160/1002160.pdf	OK	Downloaded: W4386329022.pdf
W4403968920	UDCLV	Unveiling Artificial Intelligence’s Power: Precision, Personalization, and Progress in Rheumatology	yes	https://www.mdpi.com/2077-0383/13/21/6559/pdf?version=1730370523	FAILED	HTTP 403, Content-Type: text/html
W4400687382	UDCLV	At-admission prediction of mortality and pulmonary embolism in an international cohort of hospitalised patients with COVID-19 using statistical and machine learning methods	yes	https://www.nature.com/articles/s41598-024-63212-7.pdf	OK	Downloaded: W4400687382.pdf
W4391882038	UDCLV	SYNERGIES IN THE EVOLUTION OF ARTIFICIAL INTELLIGENCE AND FASHION	yes	https://riviste.fupress.net/index.php/fh/article/download/2503/1652	OK	Downloaded: W4391882038.pdf
W4405755197	UDCLV	Identification of EEG Features of Transcranial Electrical Stimulation (tES) Based on eXplainable Artificial Intelligence (XAI)	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4392597761	UDCLV	Study Design and Research Protocol for diagnostic or prognostic studies in the Age of Artificial Intelligence: A Biostatistician’s Perspective	yes	https://riviste.unimi.it/index.php/ebph/article/download/22227/20201	OK	Downloaded: W4392597761.pdf
W7116930675	UDCLV	Artificial Intelligence and Machine Learning in the Diagnosis and Management of Osteoporosis: A Comprehensive Review	yes	https://www.mdpi.com/1648-9144/62/1/27/pdf	FAILED	HTTP 403, Content-Type: text/html
W4392772216	UDCLV	Advanced systems and technologies for the enhancement of user experience in cultural spaces: an overview	yes	https://heritagesciencejournal.springeropen.com/counter/pdf/10.1186/s40494-024-01186-5	FAILED	"HTTP 200, Content-Type: text/html; charset=""UTF-8"""
W4404584922	UDCLV	Clinical, Research, and Educational Applications of ChatGPT in Dentistry: A Narrative Review	yes	https://www.mdpi.com/2076-3417/14/23/10802/pdf?version=1732202214	FAILED	HTTP 403, Content-Type: text/html
W4386929116	UDCLV	sEMG Spectral Analysis and Machine Learning Algorithms Are Able to Discriminate Biomechanical Risk Classes Associated with Manual Material Liftings	yes	https://www.mdpi.com/2306-5354/10/9/1103/pdf?version=1695268136	FAILED	HTTP 403, Content-Type: text/html
W4392595776	UDCLV	Capability of Machine Learning Algorithms to Classify Safe and Unsafe Postures during Weight Lifting Tasks Using Inertial Sensors	yes	https://www.mdpi.com/2075-4418/14/6/576/pdf?version=1709885896	FAILED	HTTP 403, Content-Type: text/html
W4412015577	UDCLV	AI in scientific writing and publishing: A call for critical engagement	yes	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/773EA05BF34AC4B42AC25D4B9F0DC6C1/S0924933825100618a.pdf/div-class-title-ai-in-scientific-writing-and-publishing-a-call-for-critical-engagement-div.pdf	OK	Downloaded: W4412015577.pdf
W4206363158	UDCLV	Report from ‘ESCP 2021 Virtual’: the 16th Scientific and Annual Conference of the European Society of Coloproctology, 22–24 September 2021	yes	https://doi.org/10.1111/codi.16061	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4405689247	UDCLV	EXAMINING THE IMPACT OF ARTIFICIAL INTELLIGENCE IN DENTISTRY: A COMPREHENSIVE SYSTEMATIC REVIEW	yes	https://doi.org/10.58240/1829006x-2025.1-132	OK	Downloaded: W4405689247.pdf
W7128302952	UDCLV	Making Artificial Intelligence Work at Work: The Role of Human Resource Practices and Personal Attitudes in Fostering Meaningful Work with Artificial Intelligence	yes	https://www.mdpi.com/2076-328X/16/2/238/pdf?version=1770538375	FAILED	HTTP 403, Content-Type: text/html
W4378190329	UDCLV	Artificial intelligence, big data and heart transplantation: Actualities	yes	https://www.sciencedirect.com/science/article/pii/S1386505623001284	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4405602662	UDCLV	Bridging the gap in AI integration: enhancing clinician education and establishing pharmaceutical-level regulation for ethical healthcare	yes	https://www.frontiersin.org/journals/medicine/articles/10.3389/fmed.2024.1514741/pdf	OK	Downloaded: W4405602662.pdf
W4414345257	UDCLV	Validity of a Novel Algorithm to Compute Spatiotemporal Parameters Based on a Single IMU Placed on the Lumbar Region	yes	https://www.mdpi.com/1424-8220/25/18/5822/pdf?version=1758192231	FAILED	HTTP 403, Content-Type: text/html
W4415599004	UDCLV	The Dark Side of Remote Work: A Critical Review and a Call to Action to Address Remote Work Inequalities	yes	http://www.inform.nu/Articles/Vol28/InfoSciV28Art030Toscano12142.pdf	OK	Downloaded: W4415599004.pdf
W4414773191	UDCLV	A deep one-class classifier for network anomaly detection using autoencoders and one-class support vector machines	yes	https://www.frontiersin.org/journals/computer-science/articles/10.3389/fcomp.2025.1646679/pdf	OK	Downloaded: W4414773191.pdf
W4413112246	UDCLV	Results of the Ninth Scientific Workshop of the European Crohn’s and Colitis Organisation (ECCO): Artificial intelligence in IBD surgery: opportunities and limitations	yes	https://academic.oup.com/ecco-jcc/advance-article-pdf/doi/10.1093/ecco-jcc/jjaf135/64025559/jjaf135.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W7132822830	UDCLV	Impact of Image Representation on Deep Learning-Based Single-Cell Classification by Holographic Imaging Flow Cytometry	yes	https://www.biorxiv.org/content/biorxiv/early/2026/02/28/2026.02.26.708207.full.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4406423442	UDCLV	Artificial Intelligence to Enhance Qualitative Research: Methodological Reflections on a Pilot Study	yes	https://www.ledonline.it/index.php/ECPS-Journal/article/download/6517/1979	OK	Downloaded: W4406423442.pdf
W7119540272	UDCLV	Catalyzing Drug Discovery Using Artificial Intelligence With Traditional Medicine	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4398165020	UDCLV	Accelerating editorial processes in scientific journals: Leveraging AI for rapid manuscript review	yes	https://doi.org/10.1016/j.oor.2024.100511	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W3042868593	UDCLV	An Embedded Platform for Positioning and Obstacle Detection for Small Unmanned Aerial Vehicles	yes	https://www.mdpi.com/2079-9292/9/7/1175/pdf?version=1595477828	FAILED	HTTP 403, Content-Type: text/html
W4400272378	UDCLV	Prediction of melanoma metastasis using dermatoscopy deep features: An international multicenter cohort study.	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W2949571888	UDCLV	Minimum-Variance Importance-Sampling Bernoulli Estimator for Fast Simulation of Linear Block Codes over Binary Symmetric Channels	yes	https://arxiv.org/pdf/1311.1372	OK	Downloaded: W2949571888.pdf
W4200176105	UDCLV	CT Angiography-Based Radiomics as a Tool for Carotid Plaque Characterization and Surgery Patient Selection: A Pilot Study	yes	https://www.researchsquare.com/article/rs-1123643/latest.pdf	OK	Downloaded: W4200176105.pdf
W4412674231	UDCLV	Holotomography-driven learning for in-silico staining of single cells in flow cytometry avoiding co-registration	yes	https://www.biorxiv.org/content/biorxiv/early/2025/07/26/2025.07.22.666145.full.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4416297556	UDCLV	Machine learning-based prediction model for omental metastasis in right-sided colon cancer patients: a retrospective multicenter study	yes	https://link.springer.com/content/pdf/10.1007/s00384-025-05031-4.pdf	OK	Downloaded: W4416297556.pdf
W4404547652	UMA	Beyond the post: an SLR of enterprise artificial intelligence in social media	yes	https://link.springer.com/content/pdf/10.1007/s13278-024-01382-y.pdf	OK	Downloaded: W4404547652.pdf
W4404561936	UMA	Model-agnostic local explanation: Multi-objective genetic algorithm explainer	yes	https://doi.org/10.1016/j.engappai.2024.109628	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4411673845	UMA	Trends and Challenges in Real-Time Stress Detection and Modulation: The Role of the IoT and Artificial Intelligence	yes	https://www.mdpi.com/2079-9292/14/13/2581/pdf?version=1750940407	FAILED	HTTP 403, Content-Type: text/html
W4409162436	UMA	Ethical and Privacy Considerations in AI-Driven Language Learning	yes	https://latia.ageditor.uy/index.php/latia/article/download/328/240	ERROR	HTTPSConnectionPool(host='latia.ageditor.uy', port=443): Max retries exceeded with url: /index.php/latia/article/download/328/240 (Caused by ConnectTimeoutError(<HTTPSConnection(host='latia.ageditor.uy', port=443) at 0x10897ad50>, 'Connection to latia.ageditor.uy timed out. (connect timeout=30)'))
W4407775051	UMA	Factors Influencing AI-Assisted Thesis Writing in University: A Pull-Push-Mooring Theory Narrative Inquiry Study	yes	https://dm.ageditor.ar/index.php/dm/article/download/203/1067	OK	Downloaded: W4407775051.pdf
W4413191734	UMA	Human-in-the-Loop Models for Ethical AI Grading: Combining AI Speed with Human Ethical Oversight	yes	https://ai.ageditor.ar/index.php/ai/article/download/413/166	OK	Downloaded: W4413191734.pdf
W4417436257	UMA	Validation of a digital competence in artificial intelligence scale for non-university students based on the DigComp model	yes	https://www.jotse.org/index.php/jotse/article/download/3616/1007	OK	Downloaded: W4417436257.pdf
W7120099924	UMA	Design and validation of an instrument to evaluate transformational and managerial leadership in the responsible use of artificial intelligence in educational centers	yes	https://revistas.um.es/red/article/download/676211/393301	OK	Downloaded: W7120099924.pdf
W7126051914	UMA	Cartography of the Use of Artificial Intelligence Against Disinformation in Europe: Trends, Stakeholders, and Emerging Challenges	yes	https://www.mdpi.com/2076-0760/15/2/71/pdf?version=1769681699	FAILED	HTTP 403, Content-Type: text/html
W7128909101	UMA	Assessing the Role of AI Integration in Competence-Based Curriculum Development and Effective Implementation Strategies in Junior Secondary Schools in Kilifi County	yes	https://rc.cienciasas.org/index.php/rc/article/download/531/610	OK	Downloaded: W7128909101.pdf
W4415587240	UMA	AI-Driven Virtual Patient Simulations for Communication Training in Medical Students: A Pilot Study	yes	https://www.researchsquare.com/article/rs-7270436/latest.pdf	OK	Downloaded: W4415587240.pdf
W4414043654	UMA	Artificial intelligence in allergy and immunology: Recent developments, implementation challenges, and the road toward clinical impact	yes	https://doi.org/10.1016/j.jaci.2025.08.022	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W7124877155	UMA	Next-Generation AI Systems: From Cognitive Models to Real-World Impact	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4403170672	UMA	Empowering the Faculty of Education Students: Applying AI’s Potential for Motivating and Enhancing Learning	yes	https://link.springer.com/content/pdf/10.1007/s10755-024-09747-z.pdf	OK	Downloaded: W4403170672.pdf
W4404122645	UMA	An Alien in the Newsroom: AI Anxiety in European and American Newspapers	yes	https://www.mdpi.com/2076-0760/13/11/608/pdf?version=1730966186	FAILED	HTTP 403, Content-Type: text/html
W4412046979	UMA	Travel Virtual Assistant or Untrusted Advisor? Developing a Typology of Resistance to <scp>AI</scp> ‐Generated Travel Advice	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jtr.70082	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4412456849	UMA	Integrating New Technologies in Lipidology: A Comprehensive Review	yes	https://www.mdpi.com/2077-0383/14/14/4984/pdf?version=1752506350	FAILED	HTTP 403, Content-Type: text/html
W4412786490	UMA	La cobertura sobre IA en los médios de comunicación: una scoping review	yes	https://revistaeic.eu/index.php/raeic/article/download/656/1258	OK	Downloaded: W4412786490.pdf
W7131655367	UMA	Artificial Intelligence and Fake News: Linguistic Analysis, Gender Bias, and Ethics in Digital Media Communication	yes	https://journals.uco.es/alfinge/article/download/18691/17059	OK	Downloaded: W7131655367.pdf
W7133878676	UMA	Mapping artificial intelligence in marketing: insights through a two-decade analysis (2000–2024)	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4389624963	UMA	Precognition of mental health and neurogenerative disorders using AI-parsed text and sentiment analysis	yes	https://sciendo.com/pdf/10.2478/ausi-2023-0022	OK	Downloaded: W4389624963.pdf
W4412455680	UMA	Artificial intelligence in cardiovascular pharmacotherapy: applications and perspectives	yes	https://academic.oup.com/eurheartj/advance-article-pdf/doi/10.1093/eurheartj/ehaf474/63765118/ehaf474.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4406906895	UMA	AI in Marketing Management: Executive Perspectives from Companies	yes	https://mmi.sumdu.edu.ua/wp-content/uploads/2025/01/04_A829-2024_Maldonado-Canca-et-al.pdf	OK	Downloaded: W4406906895.pdf
W4406204824	UMA	AI in Companies' Production Processes	yes	https://www.igi-global.com/ViewTitle.aspx?TitleId=366653&isxn=9798369324523	FAILED	HTTP 429, Content-Type: text/html
W4412415050	UMA	AI-Driven HR Analytics: Transforming Talent Management and Employee Engagement	yes	https://remuvac.com/index.php/home/article/download/214/171	OK	Downloaded: W4412415050.pdf
W4409034698	UMA	A fact-checking tool based on Artificial Intelligence to fight disinformation on Telegram	yes	https://revistas.unav.edu/index.php/communication-and-society/article/download/50554/41912	OK	Downloaded: W4409034698.pdf
W4414599221	UMA	Perceptions about the use of Artificial Intelligence in external internships in higher education	yes	https://mw.ageditor.ar/index.php/mw/article/download/722/1114	OK	Downloaded: W4414599221.pdf
W4386921745	UMA	Advancing microbiome research with machine learning: key findings from the ML4Microbiome COST action	yes	https://www.frontiersin.org/articles/10.3389/fmicb.2023.1257002/pdf?isPublishedV2=False	OK	Downloaded: W4386921745.pdf
W4410953613	UMA	Revolutionizing Sperm Analysis with AI: A Review of Computer-Aided Sperm Analysis Systems	yes	https://www.mdpi.com/2079-3197/13/6/132/pdf?version=1748876670	FAILED	HTTP 403, Content-Type: text/html
W4413806993	UMA	University students’ perceptions of the impact of artificial intelligence in the business sector on their educational and professional development	yes	https://link.springer.com/content/pdf/10.1007/s10639-025-13712-4.pdf	OK	Downloaded: W4413806993.pdf
W4399217027	UMA	Use Harris Hawks Optimization (HHO) Algorithm based on Artificial Neural Network for liver disease diagnosis	yes	https://proceedings.icisna.org/conf/index.php/ICISNA/article/download/91/58	OK	Downloaded: W4399217027.pdf
W4413206531	UMA	Building a Self-Explanatory Social Robot on the Basis of an Explanation-Oriented Runtime Knowledge Model	yes	https://www.mdpi.com/2079-9292/14/16/3178/pdf?version=1754832225	FAILED	HTTP 403, Content-Type: text/html
W4400260010	UMA	Unraveling Brain Synchronisation Dynamics by Explainable Neural Networks using EEG Signals: Application to Dyslexia Diagnosis	yes	https://link.springer.com/content/pdf/10.1007/s12539-024-00634-x.pdf	OK	Downloaded: W4400260010.pdf
W4403442497	UMA	Editorial: Microbiome and machine learning, volume II	yes	https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2024.1499260/pdf	OK	Downloaded: W4403442497.pdf
W4414923573	UMA	Personalized causal explanations of a robot’s behavior	yes	https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2025.1637574/pdf	OK	Downloaded: W4414923573.pdf
W4317884115	UMA	Evaluation of non-financial information and its contribution to advancing the sustainable development goals within the Spanish banking sector	yes	https://doi.org/10.1016/j.iedeen.2022.100211	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4316465182	UMA	Impact of the Rise of Artificial Intelligence in Radiology: What Do Students Think?	yes	https://www.mdpi.com/1660-4601/20/2/1589/pdf?version=1673847954	FAILED	HTTP 403, Content-Type: text/html
W4280539865	UMA	Development and evaluation of a machine learning-based in-hospital COVID-19 disease outcome predictor (CODOP): A multicontinental retrospective study	yes	https://doi.org/10.7554/elife.75985	FAILED	HTTP 200, Content-Type: text/html; charset=UTF-8
W4386608382	UMA	Impact of Digital Contexts in the Training of University Education Students	yes	https://www.mdpi.com/2227-7102/13/9/923/pdf?version=1694414044	FAILED	HTTP 403, Content-Type: text/html
W4385781394	UMA	Similarity network fusion to identify phenotypes of small-for-gestational-age fetuses	yes	https://doi.org/10.1016/j.isci.2023.107620	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4409776645	UMA	Advanced radiomic prediction of osteoporosis in primary hyperparathyroidism: a machine learning-based analysis of CT images	yes	https://link.springer.com/content/pdf/10.1007/s11547-025-02004-z.pdf	OK	Downloaded: W4409776645.pdf
W4312718379	UMA	Probabilistic Combination of Non-Linear Eigenprojections For Ensemble Classification	yes	https://digibug.ugr.es/bitstream/10481/85814/1/manuscript.pdf	OK	Downloaded: W4312718379.pdf
W4400572295	UMA	UMAHand: A dataset of inertial signals of typical hand activities	yes	https://doi.org/10.1016/j.dib.2024.110731	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W3200726814	UMA	Development and evaluation of a machine learning-based in-hospital COvid-19 Disease Outcome Predictor (CODOP): a multicontinental retrospective study	yes	https://www.medrxiv.org/content/medrxiv/early/2021/11/29/2021.09.20.21263794.full.pdf	OK	Downloaded: W3200726814.pdf
W4213221688	UMA	Social Behaviour and Artificial Intelligence	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4293233531	UMA	Author response: Development and evaluation of a machine learning-based in-hospital COVID-19 disease outcome predictor (CODOP): A multicontinental retrospective study	yes	https://doi.org/10.7554/elife.75985.sa2	FAILED	HTTP 200, Content-Type: text/html; charset=UTF-8
W4378981708	UMA	MIC 2023: Toward Green, Inclusive, and Digital Growth	yes	https://doi.org/10.26493/978-961-293-234-3	OK	Downloaded: W4378981708.pdf
W4405123149	UMA	Editorial: Self-regulation and co-regulation as governance solution	yes	https://www.frontiersin.org/journals/communication/articles/10.3389/fcomm.2024.1529021/pdf	OK	Downloaded: W4405123149.pdf
W4409249898	UMA	Ethical and Corporate Social Responsibility	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4412589942	UMA	Thinking about artificial intelligence from an ethical, critical and socially committed point of view	yes	https://doi.org/10.56294/ai2025150	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W4362466625	UMA	Synthetized Multilanguage OCR Using CRNN and SVTR Models for Realtime Collaborative Tools	yes	https://www.mdpi.com/2076-3417/13/7/4419/pdf?version=1680178227	FAILED	HTTP 403, Content-Type: text/html
W4417250728	UMA	Mind the Ethics! The Overlooked Ethical Dimensions of GenAI in Software Modeling Education	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4391542026	UMA	EventGeoScout: Fostering Citizen Empowerment and Augmenting Data Quality through Collaborative Geographic Information Governance and Optimization	yes	https://www.mdpi.com/2220-9964/13/2/46/pdf?version=1706887137	FAILED	HTTP 403, Content-Type: text/html
W7125681158	UMA	Strategic Use of Disinformation Terminology in Political Communication: Media Narratives of Delegitimisation	yes	https://www.mdpi.com/2076-0760/15/2/63/pdf?version=1769435445	FAILED	HTTP 403, Content-Type: text/html
W4393239316	UMA	Managing extreme cryptocurrency volatility in algorithmic trading: EGARCH via genetic algorithms and neural networks	yes	https://doi.org/10.3934/qfe.2024007	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4402884844	UMA	Playing catching up: Proceedings of the 1st Spanish conference on genomic medicine	yes	https://aidsreviews.com/wp-content/uploads/2025/09/aids_24_26_3_130-140.pdf	OK	Downloaded: W4402884844.pdf
W3217657661	UMA	A study on the impact of the users’ characteristics on the performance of wearable fall detection systems	yes	https://www.nature.com/articles/s41598-021-02537-z.pdf	OK	Downloaded: W3217657661.pdf
W4392133813	UMA	A multi-objective approach for communication reduction in federated learning under devices heterogeneity constraints	yes	https://doi.org/10.1016/j.future.2024.02.022	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4210632374	UMA	Patient privacy in smart cities by blockchain technology and feature selection with Harris Hawks Optimization (HHO) algorithm and machine learning	yes	https://link.springer.com/content/pdf/10.1007/s11042-022-12164-z.pdf	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W4386451571	UMA	Protecting Digital Twin Networks for 6G-enabled Industry 5.0 Ecosystems	yes	https://riuma.uma.es/xmlui/bitstream/10630/36344/1/Protecting%20Digital%20Twin-enabled%206G%20Networks%20for%20Industry%205.0.pdf	FAILED	HTTP 404, Content-Type: text/html; charset=utf-8
W3045317802	UMA	A hybrid unsupervised—Deep learning tandem for electrooculography time series analysis	yes	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0236401&type=printable	OK	Downloaded: W3045317802.pdf
W7124756851	UMA	Deep Learning-Based Classification of Temporal Stages of AT8-Labeled Tau Pathology After Experimental Traumatic Brain Injury	yes	https://link.springer.com/content/pdf/10.1007/s12021-025-09763-0.pdf	OK	Downloaded: W7124756851.pdf
W7124843487	UMA	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	yes	https://www.researchsquare.com/article/rs-8455214/latest.pdf	OK	Downloaded: W7124843487.pdf
W1982623426	UMA	Automatic ROI Selection in Structural Brain MRI Using SOM 3D Projection	yes	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0093851&type=printable	OK	Downloaded: W1982623426.pdf
W4295008751	UMA	Advancing fishery-independent stock assessments for the Norway lobster (Nephrops norvegicus) with new monitoring technologies	yes	https://www.frontiersin.org/articles/10.3389/fmars.2022.969071/pdf	OK	Downloaded: W4295008751.pdf
W4285612782	UMA	Human Activity Recognition From Sensorised Patient's Data in Healthcare: A Streaming Deep Learning-Based Approach.	yes	https://doi.org/10.9781/ijimai.2022.05.004	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W4229336068	UMA	Outcome Analysis in Elective Electrical Cardioversion of Atrial Fibrillation Patients: Development and Validation of a Machine Learning Prognostic Model	yes	https://doi.org/10.3390/jcm11092636	FAILED	HTTP 403, Content-Type: text/html
W4403213953	UMA	Disease ecology and pathogeography: Changing the focus to better interpret and anticipate complex environment–host–pathogen interactions	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ecog.07684	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4406795585	UMA	Assessment of Pine Tree Crown Delineation Algorithms on UAV Data: From K-Means Clustering to CNN Segmentation	yes	https://www.mdpi.com/1999-4907/16/2/228/pdf?version=1737737091	FAILED	HTTP 403, Content-Type: text/html
W4405415075	UMA	CCN estimations at a high-altitude remote site: role of organic aerosol variability and hygroscopicity	yes	https://acp.copernicus.org/articles/24/13865/2024/acp-24-13865-2024.pdf	OK	Downloaded: W4405415075.pdf
W4412103210	UMA	Advancing edge-based clustering and graph embedding for biological network analysis: a case study in RASopathies	yes	https://academic.oup.com/bib/article-pdf/26/4/bbaf320/63679127/bbaf320.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4384024297	UMA	Semi-Supervised Learning with Coevolutionary Generative Adversarial Networks	yes	https://dl.acm.org/doi/pdf/10.1145/3583131.3590426	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4413406176	UMA	Propagating uncertainty in urban tree trait measurements to estimate socioeconomic inequities in ecosystem service accessibility: A machine learning and simulation framework	yes	https://doi.org/10.1016/j.indic.2025.100864	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4417296029	UMA	Multi-objective consensus optimization for gene regulatory networks inference: A preference-based approach	yes	https://doi.org/10.1016/j.compbiolchem.2025.108827	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W3195445035	UMA	A Study of One-Class Classification Algorithms for Wearable Fall Sensors	yes	https://www.mdpi.com/2079-6374/11/8/284/pdf	FAILED	HTTP 403, Content-Type: text/html
W4400460850	KK	Criteria for selecting artificial intelligence tools	yes	https://doi.org/10.59476/ilpmt2024.100-106	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W4411160104	KK	BUSINESS ACTIONS POSING THREAT TO NATIONAL SECURITY	yes	https://journals.ru.lv/index.php/ETR/article/download/8505/6952	ERROR	HTTPSConnectionPool(host='journals.ru.lv', port=443): Max retries exceeded with url: /index.php/ETR/article/download/8505/6952 (Caused by ConnectTimeoutError(<HTTPSConnection(host='journals.ru.lv', port=443) at 0x1081a3250>, 'Connection to journals.ru.lv timed out. (connect timeout=30)'))
W4391676703	KK	Beyond interaction: Generative AI in conversational marketing - foundations, developments, and future directions	yes	https://journals.gen.tr/index.php/jlecon/article/download/2294/1543	OK	Downloaded: W4391676703.pdf
W4413181039	KK	The Role of Generative Artificial Intelligence in E-Commerce: Trends, Challenges and Opportunities	yes	https://www.epess.net/index.php/epess/article/download/906/929	OK	Downloaded: W4413181039.pdf
W4411641989	KK	Modern Slavery in the Gig Economy: Analysing the Exploitation of Gig and Freelance Workers through AI-Driven Communication Strategies and Automated Surveillance	yes	https://toknowpress.net/submission/index.php/ijmkl/article/view/203/136	OK	Downloaded: W4411641989.pdf
W7131878786	KK	Experiential Metaverse Marketing	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4397032894	KK	Exploring the Intersections of Artificial Intelligence, Organizational Behavior, and Communication Dynamics in the Modern Workplace	yes	https://toknowpress.net/submission/index.php/ijmkl/article/view/150/94	OK	Downloaded: W4397032894.pdf
W4410293916	KK	National Policy and Legislative Framework for AI Governance in Law Enforcement Agencies and Criminal Justice System of Pakistan	yes	https://doi.org/10.2139/ssrn.5248649	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4410858606	KK	Artificial Intelligence Technologies as Smart Solutions for Sustainable Protected Areas Management	yes	https://www.mdpi.com/2071-1050/17/11/5006/pdf?version=1748523126	FAILED	HTTP 403, Content-Type: text/html
W4406245123	UT	Ethical concerns in AI development: analyzing students’ perspectives on robotics and society	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
