openalex_id	university	title	keep	pdf_url	status	detail
W4205695772	UDCLV	Supporting decision-makers in healthcare domain. A comparative study of two interpretative proposals for Random Forests	yes	https://doi.org/10.36253/978-88-5518-461-8.34	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W7130927688	UDCLV	Machine Learning-Based Classification of Vibration Patterns Under Multiple Excitation Scenarios for Structural Health Monitoring	yes	https://doi.org/10.3390/app16042107	FAILED	HTTP 403, Content-Type: text/html
W4214548492	UDCLV	Machine Learning algorithm unveils glutamatergic alterations in the post-mortem schizophrenia brain	yes	https://www.nature.com/articles/s41537-022-00231-1.pdf	OK	Downloaded: W4214548492.pdf
W3198245460	UDCLV	Improving Classification Trustworthiness in Random Forests	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4398199919	UDCLV	Fuzzy-based Severity Evaluation in Privacy Problems: an Application to Healthcare	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4200176105	UDCLV	CT Angiography-Based Radiomics as a Tool for Carotid Plaque Characterization and Surgery Patient Selection: A Pilot Study	yes	https://www.researchsquare.com/article/rs-1123643/latest.pdf	OK	Downloaded: W4200176105.pdf
W4394869541	UDCLV	RafanoSet: Dataset of raw, manually, and automatically annotated Raphanus Raphanistrum weed images for object detection and segmentation.	yes	https://doi.org/10.1016/j.dib.2024.110430	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4396935650	UDCLV	GobhiSet: Dataset of raw, manually, and automatically annotated RGB images across phenology of Brassica oleracea var. Botrytis	yes	https://doi.org/10.1016/j.dib.2024.110506	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4291492781	UDCLV	O-02: RADIOMICS AND ARTIFICIAL INTELLIGENCE FOR IDENTIFICATION AND MONITORING OF SILENT CEREBRAL INFARCTS IN SICKLE CELL DISEASE: FIRST ANALYSIS FROM THE GENOMED4ALL EUROPEAN PROJECT	yes	https://doi.org/10.1097/01.hs9.0000872816.60309.4c	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W3180228137	UDCLV	PyRMD: A New Fully Automated AI-Powered Ligand-Based Virtual Screening Tool	yes	https://doi.org/10.1021/acs.jcim.1c00653	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W7119540272	UDCLV	Catalyzing Drug Discovery Using Artificial Intelligence With Traditional Medicine	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W3217631768	UDCLV	A Privacy-Oriented Approach for Depression Signs Detection Based on Speech Analysis	yes	https://www.mdpi.com/2079-9292/10/23/2986/pdf?version=1638345967	FAILED	HTTP 403, Content-Type: text/html
W2781844454	UDCLV	d-Aspartate amends reproductive performance of aged roosters by changing gene expression and testicular histology	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W2884769153	UDCLV	Exemestane and Everolimus combination treatment of hormone receptor positive, HER2 negative metastatic breast cancer: A retrospective study of 9 cancer centers in the Campania Region (Southern Italy) focused on activity, efficacy and safety	yes	http://www.spandidos-publications.com/10.3892/mco.2018.1672/download	OK	Downloaded: W2884769153.pdf
W4393005919	UDCLV	New perspectives in the echocardiographic hemodynamics multiparametric assessment of patients with heart failure	yes	https://doi.org/10.1007/s10741-024-10398-7	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W4391882038	UDCLV	SYNERGIES IN THE EVOLUTION OF ARTIFICIAL INTELLIGENCE AND FASHION	yes	https://riviste.fupress.net/index.php/fh/article/download/2503/1652	OK	Downloaded: W4391882038.pdf
W4410416898	UDCLV	Editorial: Insights in coronary artery disease: 2023	yes	https://www.frontiersin.org/journals/cardiovascular-medicine/articles/10.3389/fcvm.2025.1619625/pdf	OK	Downloaded: W4410416898.pdf
W3120928485	UDCLV	A Multimodal Approach to Human Safety in Collaborative Robotic Workcells	yes	https://doi.org/10.1109/TASE.2020.3043286	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4313224707	UDCLV	Predicting Long-Term Recovery of Consciousness in Prolonged Disorders of Consciousness Based on Coma Recovery Scale-Revised Subscores: Validation of a Machine Learning-Based Prognostic Index	yes	https://www.mdpi.com/2076-3425/13/1/51/pdf?version=1672133642	FAILED	HTTP 403, Content-Type: text/html
W4391450105	UDCLV	An Integrated Architecture for Robotic Assembly and Inspection of a Composite Fuselage Panel with an Industry 5.0 Perspective	yes	https://www.mdpi.com/2075-1702/12/2/103/pdf?version=1706781789	FAILED	HTTP 403, Content-Type: text/html
W4413772099	UDCLV	Behavioral portfolio optimization via cumulative prospect theory with a symmetric alternating direction method of multipliers	yes	https://link.springer.com/content/pdf/10.1007/s10589-025-00721-9.pdf	OK	Downloaded: W4413772099.pdf
W4406779523	UDCLV	Reproducibility of fixed-node diffusion Monte Carlo across diverse community codes: The case of water-methane dimer	yes	https://arxiv.org/pdf/2501.12950	OK	Downloaded: W4406779523.pdf
W4406423442	UDCLV	Artificial Intelligence to Enhance Qualitative Research: Methodological Reflections on a Pilot Study	yes	https://www.ledonline.it/index.php/ECPS-Journal/article/download/6517/1979	OK	Downloaded: W4406423442.pdf
W2724727449	UMA	Analysis of Public Datasets for Wearable Fall Detection Systems	yes	https://www.mdpi.com/1424-8220/17/7/1513/pdf?version=1498654675	FAILED	HTTP 403, Content-Type: text/html
W2201912737	UMA	Automatic Fall Detection System Based on the Combined Use of a Smartphone and a Smartwatch	yes	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0140929&type=printable	OK	Downloaded: W2201912737.pdf
W3009322598	UMA	A Study on the Application of Convolutional Neural Networks to Fall Detection Evaluated with Multiple Public Datasets	yes	https://www.mdpi.com/1424-8220/20/5/1466/pdf?version=1583924035	FAILED	HTTP 403, Content-Type: text/html
W4403170672	UMA	Empowering the Faculty of Education Students: Applying AI’s Potential for Motivating and Enhancing Learning	yes	https://link.springer.com/content/pdf/10.1007/s10755-024-09747-z.pdf	OK	Downloaded: W4403170672.pdf
W2798222646	UMA	Analysis of a Smartphone-Based Architecture with Multiple Mobility Sensors for Fall Detection with Supervised Learning	yes	https://www.mdpi.com/1424-8220/18/4/1155/pdf?version=1525347934	FAILED	HTTP 403, Content-Type: text/html
W4317884115	UMA	Evaluation of non-financial information and its contribution to advancing the sustainable development goals within the Spanish banking sector	yes	https://doi.org/10.1016/j.iedeen.2022.100211	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4320002767	UMA	State-of-the-Art Wayside Condition Monitoring Systems for Railway Wheels: A Comprehensive Review	yes	https://ieeexplore.ieee.org/ielx7/6287639/6514899/10026832.pdf	FAILED	HTTP 404, Content-Type: text/html; charset=UTF-8
W4316465182	UMA	Impact of the Rise of Artificial Intelligence in Radiology: What Do Students Think?	yes	https://www.mdpi.com/1660-4601/20/2/1589/pdf?version=1673847954	FAILED	HTTP 403, Content-Type: text/html
W1982623426	UMA	Automatic ROI Selection in Structural Brain MRI Using SOM 3D Projection	yes	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0093851&type=printable	OK	Downloaded: W1982623426.pdf
W4388447982	UMA	Applications of machine learning and deep learning in SPECT and PET imaging: General overview, challenges and future prospects	yes	https://ars.els-cdn.com/content/image/1-s2.0-S1043661823003407-ga1_lrg.jpg	FAILED	HTTP 200, Content-Type: image/jpeg
W4385291343	UMA	Use of Artificial Intelligence in the Identification and Diagnosis of Frailty Syndrome in Older Adults: Scoping Review	yes	https://www.jmir.org/2023/1/e47346/PDF	OK	Downloaded: W4385291343.pdf
W4386921745	UMA	Advancing microbiome research with machine learning: key findings from the ML4Microbiome COST action	yes	https://www.frontiersin.org/articles/10.3389/fmicb.2023.1257002/pdf?isPublishedV2=False	OK	Downloaded: W4386921745.pdf
W4210632374	UMA	Patient privacy in smart cities by blockchain technology and feature selection with Harris Hawks Optimization (HHO) algorithm and machine learning	yes	https://link.springer.com/content/pdf/10.1007/s11042-022-12164-z.pdf	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W4313552496	UMA	Using Explainable Artificial Intelligence in the Clock Drawing Test to Reveal the Cognitive Impairment Pattern	yes	https://digibug.ugr.es/bitstream/10481/85836/1/preprint.pdf	OK	Downloaded: W4313552496.pdf
W4386451571	UMA	Protecting Digital Twin Networks for 6G-enabled Industry 5.0 Ecosystems	yes	https://riuma.uma.es/xmlui/bitstream/10630/36344/1/Protecting%20Digital%20Twin-enabled%206G%20Networks%20for%20Industry%205.0.pdf	FAILED	HTTP 404, Content-Type: text/html; charset=utf-8
W4295008751	UMA	Advancing fishery-independent stock assessments for the Norway lobster (Nephrops norvegicus) with new monitoring technologies	yes	https://www.frontiersin.org/articles/10.3389/fmars.2022.969071/pdf	OK	Downloaded: W4295008751.pdf
W4391346301	UMA	The Impact of Noise and Brightness on Object Detection Methods	yes	https://www.mdpi.com/1424-8220/24/3/821/pdf?version=1706663412	FAILED	HTTP 403, Content-Type: text/html
W4285612782	UMA	Human Activity Recognition From Sensorised Patient's Data in Healthcare: A Streaming Deep Learning-Based Approach.	yes	https://doi.org/10.9781/ijimai.2022.05.004	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W3217657661	UMA	A study on the impact of the users’ characteristics on the performance of wearable fall detection systems	yes	https://www.nature.com/articles/s41598-021-02537-z.pdf	OK	Downloaded: W3217657661.pdf
W4229336068	UMA	Outcome Analysis in Elective Electrical Cardioversion of Atrial Fibrillation Patients: Development and Validation of a Machine Learning Prognostic Model	yes	https://doi.org/10.3390/jcm11092636	FAILED	HTTP 403, Content-Type: text/html
W4399802801	UMA	Socially Assistive Robots in Smart Environments to Attend Elderly People—A Survey	yes	https://www.mdpi.com/2076-3417/14/12/5287/pdf?version=1718783901	FAILED	HTTP 403, Content-Type: text/html
W4389624963	UMA	Precognition of mental health and neurogenerative disorders using AI-parsed text and sentiment analysis	yes	https://sciendo.com/pdf/10.2478/ausi-2023-0022	OK	Downloaded: W4389624963.pdf
W4404547652	UMA	Beyond the post: an SLR of enterprise artificial intelligence in social media	yes	https://link.springer.com/content/pdf/10.1007/s13278-024-01382-y.pdf	OK	Downloaded: W4404547652.pdf
W4362466625	UMA	Synthetized Multilanguage OCR Using CRNN and SVTR Models for Realtime Collaborative Tools	yes	https://www.mdpi.com/2076-3417/13/7/4419/pdf?version=1680178227	FAILED	HTTP 403, Content-Type: text/html
W4383892324	UMA	A multidimensional Bayesian architecture for real-time anomaly detection and recovery in mobile robot sensory systems	yes	https://doi.org/10.1016/j.engappai.2023.106673	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4410953613	UMA	Revolutionizing Sperm Analysis with AI: A Review of Computer-Aided Sperm Analysis Systems	yes	https://www.mdpi.com/2079-3197/13/6/132/pdf?version=1748876670	FAILED	HTTP 403, Content-Type: text/html
W4411673845	UMA	Trends and Challenges in Real-Time Stress Detection and Modulation: The Role of the IoT and Artificial Intelligence	yes	https://www.mdpi.com/2079-9292/14/13/2581/pdf?version=1750940407	FAILED	HTTP 403, Content-Type: text/html
W4412455680	UMA	Artificial intelligence in cardiovascular pharmacotherapy: applications and perspectives	yes	https://academic.oup.com/eurheartj/advance-article-pdf/doi/10.1093/eurheartj/ehaf474/63765118/ehaf474.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4280539865	UMA	Development and evaluation of a machine learning-based in-hospital COVID-19 disease outcome predictor (CODOP): A multicontinental retrospective study	yes	https://doi.org/10.7554/elife.75985	FAILED	HTTP 200, Content-Type: text/html; charset=UTF-8
W4386608382	UMA	Impact of Digital Contexts in the Training of University Education Students	yes	https://www.mdpi.com/2227-7102/13/9/923/pdf?version=1694414044	FAILED	HTTP 403, Content-Type: text/html
W4407844650	UMA	Artificial Intelligence: An Emerging Tool for Studying Drug‐Induced Liver Injury	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/liv.70038	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4393239316	UMA	Managing extreme cryptocurrency volatility in algorithmic trading: EGARCH via genetic algorithms and neural networks	yes	https://doi.org/10.3934/qfe.2024007	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4400260010	UMA	Unraveling Brain Synchronisation Dynamics by Explainable Neural Networks using EEG Signals: Application to Dyslexia Diagnosis	yes	https://link.springer.com/content/pdf/10.1007/s12539-024-00634-x.pdf	OK	Downloaded: W4400260010.pdf
W4385781394	UMA	Similarity network fusion to identify phenotypes of small-for-gestational-age fetuses	yes	https://doi.org/10.1016/j.isci.2023.107620	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4407761660	UMA	FaultSeg: A Dataset for Train Wheel Defect Detection	yes	https://www.nature.com/articles/s41597-025-04557-0.pdf	OK	Downloaded: W4407761660.pdf
W4312718379	UMA	Probabilistic Combination of Non-Linear Eigenprojections For Ensemble Classification	yes	https://digibug.ugr.es/bitstream/10481/85814/1/manuscript.pdf	OK	Downloaded: W4312718379.pdf
W4412046979	UMA	Travel Virtual Assistant or Untrusted Advisor? Developing a Typology of Resistance to <scp>AI</scp> ‐Generated Travel Advice	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jtr.70082	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4411626315	UMA	AI in enterprise management: determinants of purchase intention among CEOs without AI experience	yes	https://riuma.uma.es/xmlui/bitstream/10630/40493/1/jeim-03-2025-0230en.pdf	FAILED	HTTP 404, Content-Type: text/html; charset=utf-8
W4413806993	UMA	University students’ perceptions of the impact of artificial intelligence in the business sector on their educational and professional development	yes	https://link.springer.com/content/pdf/10.1007/s10639-025-13712-4.pdf	OK	Downloaded: W4413806993.pdf
W4407775051	UMA	Factors Influencing AI-Assisted Thesis Writing in University: A Pull-Push-Mooring Theory Narrative Inquiry Study	yes	https://dm.ageditor.ar/index.php/dm/article/download/203/1067	OK	Downloaded: W4407775051.pdf
W4379882551	UMA	Information-Driven Gas Distribution Mapping for Autonomous Mobile Robots	yes	https://www.mdpi.com/1424-8220/23/12/5387/pdf?version=1686123254	FAILED	HTTP 403, Content-Type: text/html
W4403442497	UMA	Editorial: Microbiome and machine learning, volume II	yes	https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2024.1499260/pdf	OK	Downloaded: W4403442497.pdf
W4406204824	UMA	AI in Companies' Production Processes	yes	https://www.igi-global.com/ViewTitle.aspx?TitleId=366653&isxn=9798369324523	FAILED	HTTP 429, Content-Type: text/html
W4410302437	UMA	Energy-Efficient Fall-Detection System Using LoRa and Hybrid Algorithms	yes	https://www.mdpi.com/2313-7673/10/5/313/pdf?version=1747044037	FAILED	HTTP 403, Content-Type: text/html
W4412103210	UMA	Advancing edge-based clustering and graph embedding for biological network analysis: a case study in RASopathies	yes	https://academic.oup.com/bib/article-pdf/26/4/bbaf320/63679127/bbaf320.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W4412415050	UMA	AI-Driven HR Analytics: Transforming Talent Management and Employee Engagement	yes	https://remuvac.com/index.php/home/article/download/214/171	ERROR	"HTTPSConnectionPool(host='remuvac.com', port=443): Max retries exceeded with url: /index.php/home/article/download/214/171 (Caused by NameResolutionError(""HTTPSConnection(host='remuvac.com', port=443): Failed to resolve 'remuvac.com' ([Errno 8] nodename nor servname provided, or not known)""))"
W4400572295	UMA	UMAHand: A dataset of inertial signals of typical hand activities	yes	https://doi.org/10.1016/j.dib.2024.110731	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4408044908	UMA	Adoption and Usage Patterns of Referencing Services Management Software Among Postgraduate Students: A Case Study of Selected Kenyan Universities	yes	https://mw.ageditor.ar/index.php/mw/article/download/622/432	OK	Downloaded: W4408044908.pdf
W4406227975	UMA	Harmony in Healthcare	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4412456849	UMA	Integrating New Technologies in Lipidology: A Comprehensive Review	yes	https://www.mdpi.com/2077-0383/14/14/4984/pdf?version=1752506350	FAILED	HTTP 403, Content-Type: text/html
W4416538913	UMA	Methodology for the Development of the Allergic Rhinitis and Its Impact on Asthma ( <scp>ARIA</scp> )‐EAACI 2024–2025 Guidelines: From Evidence‐to‐Decision Frameworks to Digitalised Shared Decision‐Making Algorithms	yes	https://doi.org/10.1111/all.70100	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W7118176500	UMA	Emerging Molecular and Computational Biomarkers in Urothelial Carcinoma: Innovations in Diagnosis, Prognosis, and Therapeutic Response Prediction	yes	https://www.mdpi.com/2075-4426/16/1/25/pdf?version=1767599963	FAILED	HTTP 403, Content-Type: text/html
W4399217027	UMA	Use Harris Hawks Optimization (HHO) Algorithm based on Artificial Neural Network for liver disease diagnosis	yes	https://proceedings.icisna.org/conf/index.php/ICISNA/article/download/91/58	OK	Downloaded: W4399217027.pdf
W4399981893	UMA	Last Tendencies in Acquiring Text Competence in the Field of Tourism. The Case of Chatbots and AI	yes	https://link.springer.com/content/pdf/10.1007/978-3-031-52607-7_17.pdf	OK	Downloaded: W4399981893.pdf
W4414043654	UMA	Artificial intelligence in allergy and immunology: Recent developments, implementation challenges, and the road toward clinical impact	yes	https://doi.org/10.1016/j.jaci.2025.08.022	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W3200726814	UMA	Development and evaluation of a machine learning-based in-hospital COvid-19 Disease Outcome Predictor (CODOP): a multicontinental retrospective study	yes	https://www.medrxiv.org/content/medrxiv/early/2021/11/29/2021.09.20.21263794.full.pdf	OK	Downloaded: W3200726814.pdf
W4293233531	UMA	Author response: Development and evaluation of a machine learning-based in-hospital COVID-19 disease outcome predictor (CODOP): A multicontinental retrospective study	yes	https://doi.org/10.7554/elife.75985.sa2	FAILED	HTTP 200, Content-Type: text/html; charset=UTF-8
W4327715313	UMA	Editorial: Highlights in pediatric pain 2021/22	yes	https://www.frontiersin.org/articles/10.3389/fpain.2023.1152194/pdf	OK	Downloaded: W4327715313.pdf
W4400037412	UMA	A Smartwatch-based Approach for Oral Health Monitoring using Deep Learning	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata
W4400479122	UMA	XVI Reunión Post-ECTRIMS: revisión de las novedades presentadas en el Congreso ECTRIMS 2023 (II)	yes	https://storage.imrpress.com/journal/RN/79/2/10.33588/rn.7902.2024174/pdf/5e08dc6c8225397db5fa962ef6f6fb8a.pdf	FAILED	HTTP 200, Content-Type: application/octet-stream
W4402884844	UMA	Playing catching up: Proceedings of the 1st Spanish conference on genomic medicine	yes	https://aidsreviews.com/wp-content/uploads/2025/09/aids_24_26_3_130-140.pdf	OK	Downloaded: W4402884844.pdf
W4405123149	UMA	Editorial: Self-regulation and co-regulation as governance solution	yes	https://www.frontiersin.org/journals/communication/articles/10.3389/fcomm.2024.1529021/pdf	OK	Downloaded: W4405123149.pdf
W4417436257	UMA	Validation of a digital competence in artificial intelligence scale for non-university students based on the DigComp model	yes	https://www.jotse.org/index.php/jotse/article/download/3616/1007	OK	Downloaded: W4417436257.pdf
W7117353548	UMA	East Meets West in Allergic Airway Disease: Insights From the <scp>EAACI</scp> Hong Kong Allergy School 2025	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/all.70204	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W7120099924	UMA	Design and validation of an instrument to evaluate transformational and managerial leadership in the responsible use of artificial intelligence in educational centers	yes	https://revistas.um.es/red/article/download/676211/393301	OK	Downloaded: W7120099924.pdf
W7124756851	UMA	Deep Learning-Based Classification of Temporal Stages of AT8-Labeled Tau Pathology After Experimental Traumatic Brain Injury	yes	https://link.springer.com/content/pdf/10.1007/s12021-025-09763-0.pdf	OK	Downloaded: W7124756851.pdf
W7126051914	UMA	Cartography of the Use of Artificial Intelligence Against Disinformation in Europe: Trends, Stakeholders, and Emerging Challenges	yes	https://www.mdpi.com/2076-0760/15/2/71/pdf?version=1769681699	FAILED	HTTP 403, Content-Type: text/html
W4319265436	UMA	Ensemble-based genetic algorithm explainer with automized image segmentation: A case study on melanoma detection dataset	yes	https://ars.els-cdn.com/content/image/1-s2.0-S0010482523000781-ga1_lrg.jpg	FAILED	HTTP 200, Content-Type: image/jpeg
W3109403242	UMA	Measuring Smoothness as a Factor for Efficient and Socially Accepted Robot Motion	yes	https://www.mdpi.com/1424-8220/20/23/6822/pdf?version=1606640697	FAILED	HTTP 403, Content-Type: text/html
W4361005442	UMA	Evolution of Socially-Aware Robot Navigation	yes	https://www.mdpi.com/2079-9292/12/7/1570/pdf?version=1679908019	FAILED	HTTP 403, Content-Type: text/html
W4304890691	UMA	Explaining quality attribute tradeoffs in automated planning for self-adaptive systems	yes	https://doi.org/10.1016/j.jss.2022.111538	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4379229711	UMA	Scalable approach for high-resolution land cover: a case study in the Mediterranean Basin	yes	https://journalofbigdata.springeropen.com/counter/pdf/10.1186/s40537-023-00770-z	OK	Downloaded: W4379229711.pdf
W4387449730	UMA	On the automatic design of multi-objective particle swarm optimizers: experimentation and analysis	yes	https://link.springer.com/content/pdf/10.1007/s11721-023-00227-2.pdf	OK	Downloaded: W4387449730.pdf
W4404561936	UMA	Model-agnostic local explanation: Multi-objective genetic algorithm explainer	yes	https://doi.org/10.1016/j.engappai.2024.109628	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W1997122122	UMA	Driving Interface Based on Tactile Sensors for Electric Wheelchairs or Trolleys	yes	https://www.mdpi.com/1424-8220/14/2/2644/pdf?version=1403345165	FAILED	HTTP 403, Content-Type: text/html
W4320731731	UMA	GENECI: A novel evolutionary machine learning consensus-based approach for the inference of gene regulatory networks	yes	https://doi.org/10.1016/j.compbiomed.2023.106653	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4392133813	UMA	A multi-objective approach for communication reduction in federated learning under devices heterogeneity constraints	yes	https://doi.org/10.1016/j.future.2024.02.022	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W4361285401	UMA	Uncertainty-aware Simulation of Adaptive Systems	yes	https://inria.hal.science/hal-04064771/document	OK	Downloaded: W4361285401.pdf
W1951556908	UMA	A New Model Based on Adaptation of the External Loop to Compensate the Hysteresis of Tactile Sensors	yes	https://www.mdpi.com/1424-8220/15/10/26170/pdf?version=1444903761	FAILED	HTTP 403, Content-Type: text/html
W4412631460	UMA	Energy Demand Forecasting Scenarios for Buildings Using Six AI Models	yes	https://www.mdpi.com/2076-3417/15/15/8238/pdf?version=1753361846	FAILED	HTTP 403, Content-Type: text/html
W4388767046	UMA	Detection of dangerously approaching vehicles over onboard cameras by speed estimation from apparent size	yes	https://doi.org/10.1016/j.neucom.2023.127057	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8
W3045317802	UMA	A hybrid unsupervised—Deep learning tandem for electrooculography time series analysis	yes	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0236401&type=printable	OK	Downloaded: W3045317802.pdf
W4409162436	UMA	Ethical and Privacy Considerations in AI-Driven Language Learning	yes	https://latia.ageditor.uy/index.php/latia/article/download/328/240	OK	Downloaded: W4409162436.pdf
W3158235473	UMA	Using Formal Grammars as Musical Genome	yes	https://doi.org/10.3390/app11094151	FAILED	HTTP 403, Content-Type: text/html
W4406906895	UMA	AI in Marketing Management: Executive Perspectives from Companies	yes	https://mmi.sumdu.edu.ua/wp-content/uploads/2025/01/04_A829-2024_Maldonado-Canca-et-al.pdf	OK	Downloaded: W4406906895.pdf
W4240719099	UMA	A Multi-Agent Control Architecture for a Robotic Wheelchair	yes	https://downloads.hindawi.com/journals/abb/2006/612940.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8
W1500910543	UMA	Image Matching based on Curvilinear Regions	yes	https://www.intechopen.com/citation-pdf-url/323	OK	Downloaded: W1500910543.pdf
W4399533968	UMA	Evolutionary regulatory dynamics in a pluralist and polarized journalism landscape: a case study of the normative framework in Spanish media	yes	https://public-pages-files-2025.frontiersin.org/journals/communication/articles/10.3389/fcomm.2024.1424096/pdf	OK	Downloaded: W4399533968.pdf
W4391542026	UMA	EventGeoScout: Fostering Citizen Empowerment and Augmenting Data Quality through Collaborative Geographic Information Governance and Optimization	yes	https://www.mdpi.com/2220-9964/13/2/46/pdf?version=1706887137	FAILED	HTTP 403, Content-Type: text/html
W4413206531	UMA	Building a Self-Explanatory Social Robot on the Basis of an Explanation-Oriented Runtime Knowledge Model	yes	https://www.mdpi.com/2079-9292/14/16/3178/pdf?version=1754832225	FAILED	HTTP 403, Content-Type: text/html
W4414923573	UMA	Personalized causal explanations of a robot’s behavior	yes	https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2025.1637574/pdf	OK	Downloaded: W4414923573.pdf
W4281257697	UMA	Smart Sensorization Using Propositional Dynamic Logic	yes	https://www.mdpi.com/1424-8220/22/10/3899/pdf?version=1653295097	FAILED	HTTP 403, Content-Type: text/html
W3190445232	UMA	Big Optimization with Genetic Algorithms: Hadoop, Spark and MPI	yes	https://www.researchsquare.com/article/rs-725766/latest.pdf	OK	Downloaded: W3190445232.pdf
W4353032331	UMA	Use of Artificial Intelligence in the Identification and Diagnosis of Frailty Syndrome in Older Adults: Scoping Review (Preprint)	yes	http://dx.doi.org/10.2196/preprints.47346	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8
W4392767207	UMA	Instruments Detection and Descriptive Gesture Segmentation on a Robotic Surgical Maneuvers Dataset	yes	https://www.preprints.org/manuscript/202403.0008/v1/download	FAILED	HTTP 403, Content-Type: text/html
W4393071966	UMA	Causal-Based Approaches to Explain and Learn from Self-Extension—A Review	yes	https://www.mdpi.com/2079-9292/13/7/1169/pdf?version=1711094309	FAILED	HTTP 403, Content-Type: text/html
W4395665380	UMA	Instrument Detection and Descriptive Gesture Segmentation on a Robotic Surgical Maneuvers Dataset	yes	https://www.mdpi.com/2076-3417/14/9/3701/pdf?version=1714135820	FAILED	HTTP 403, Content-Type: text/html
W4413191734	UMA	Human-in-the-Loop Models for Ethical AI Grading: Combining AI Speed with Human Ethical Oversight	yes	https://ai.ageditor.ar/index.php/ai/article/download/413/166	OK	Downloaded: W4413191734.pdf
W7125681158	UMA	Strategic Use of Disinformation Terminology in Political Communication: Media Narratives of Delegitimisation	yes	https://www.mdpi.com/2076-0760/15/2/63/pdf?version=1769435445	FAILED	HTTP 403, Content-Type: text/html
W7128909101	UMA	Assessing the Role of AI Integration in Competence-Based Curriculum Development and Effective Implementation Strategies in Junior Secondary Schools in Kilifi County	yes	https://rc.cienciasas.org/index.php/rc/article/download/531/610	OK	Downloaded: W7128909101.pdf
W7133136978	UMA	Reading and writing in university teacher training: strategies for comprehension, written expression and the responsible use of technology	yes	https://rc.cienciasas.org/index.php/rc/article/download/552/635	OK	Downloaded: W7133136978.pdf
W4409776645	UMA	Advanced radiomic prediction of osteoporosis in primary hyperparathyroidism: a machine learning-based analysis of CT images	yes	https://link.springer.com/content/pdf/10.1007/s11547-025-02004-z.pdf	OK	Downloaded: W4409776645.pdf
W3032297297	UMA	Automated Detection of Presymptomatic Conditions in Spinocerebellar Ataxia Type 2 Using Monte Carlo Dropout and Deep Neural Network Techniques with Electrooculogram Signals	yes	https://www.mdpi.com/1424-8220/20/11/3032/pdf?version=1591089681	FAILED	HTTP 403, Content-Type: text/html
W3094030634	UMA	Integrating Blockchain in Safety-Critical Systems: An Application to the Nuclear Industry	yes	https://ieeexplore.ieee.org/ielx7/6287639/8948470/09229377.pdf	OK	Downloaded: W3094030634.pdf
W4362578248	UMA	Constrained IoT-Based Machine Learning for Accurate Glycemia Forecasting in Type 1 Diabetes Patients	yes	https://www.mdpi.com/1424-8220/23/7/3665/pdf?version=1680482366	FAILED	HTTP 403, Content-Type: text/html
